client_id,instagrambrands
1997387476,"{1998742399,1998742400}"
1997397938,"{1999665961,1999531571}"
1997396744,{1999473791}
1997395325,{1999214594}
1997391717,"{1998691178,1998867927,1998867923,1998925626,1999111873,1999111863,1999111874,1999129203}"
1978163123,"{1998687445,1998687469,1998687493,1998908773,1999238135,1998687435,1999102107,1998687515,1999102085,1999102119,1999102091,1999102101,1999194180,1998908767,1999102087,1998687488,1998785096,1998804104,1998861536,1998908744,1999110368,1999247990,1998684226,1998684224,1998684227,1998684228,1998687431,1998687427,1998687424,1998687434,1998687447,1998687466,1998687481,1998687476,1998687448,1998687453,1998687441,1998687473,1998687451,1998687458,1998687498,1998687490,1998687496,1998687502,1998687486,1998687525,1998687504,1998699697,1998739537,1998782432,1998774315,1998784986,1998784992,1998784995,1998784974,1998785054,1998785076,1998785056,1998785013,1998785082,1998785080,1998785083,1998785101,1998785089,1998785094,1998785087,1998785104,1998785184,1998785139,1998785192,1998785181,1998785194,1998804106,1999064066,1999065217,1999065222,1998908754,1998908760,1998908777,1998908790,1998908796,1998908792,1998908793,1998908801,1998908807,1998908804,1998908803,1998908806,1998929980,1998929982,1998944414,1998945912,1998945915,1998945916,1998945906,1998945907,1998945955,1998948498,1998950199,1998958132,1998978039,1998983557,1998983543,1998983540,1998983560,1998984649,1998984677,1998985386,1998985416,1998985430,1998986644,1999021529,1999032384,1999034065,1999034127,1999034129,1999034852,1999094037,1999110380,1999114903,1999118589,1999124183,1999223851,1999227942,1999228753,1999238141,1999238138,1999238139,1999238142,1999238143,1999273660}"
1997397499,{1999405652}
1997393728,"{1999680346,1999673646}"
1997391842,{1998670346}
1997398164,{1999750750}
1997395495,"{1999700138,1999742977,1999291250,1999295215,1999295391,1999326897,1999584296}"
1997392387,{1998747426}
1997393783,"{1999713019,1999096328,1998923841,1999172907}"
1860046110,{1998992249}
1997395856,"{1999740820,1999616918}"
1997399297,{1999697805}
1997398944,{1999679907}
1997390926,{1999745188}
1997391422,{1998767459}
1997394231,"{1999027594,1999032731,1999403553,1999017771,1999017766,1999017765,1999017769,1999029612,1999030718,1999031464,1999031794,1999032607,1999300427,1999301205,1999440981,1999476483,1999476607}"
1997393510,"{1999044623,1999308029}"
1915188375,{1999688591}
1997394598,"{1999050338,1999050311,1999044219}"
1997391689,"{1999293572,1999376182}"
1997394289,"{1999279777,1999060096,1999262758,1999262815,1999263031,1999263047,1999263048,1999264749,1999278021,1999278035,1999279746,1999279854,1999279510,1999023666,1999135323,1999182841,1999182843,1999182845,1999263024,1999264729,1999274483,1999276769,1999276897,1999278964,1999512761}"
1997391845,"{1998670032,1998670028,1998670029}"
1997399305,{1999690503}
1997398958,{1999642794}
1997399894,{1999755229}
1997386004,"{1998957097,1999077282,1999077288,1999628943,1999079541,1999028288,1999059610,1998657395,1998657440,1998657455,1998657470,1998657485,1998715220,1999478279,1998657557,1998683057,1999628174,1998657442,1998657457,1998802937,1999077287,1998862942,1999478282,1998657535,1998922225,1999028290,1999478270,1999283232,1999478271,1999302880,1999628217,1999151724,1999302864,1998956923,1998956953,1998956968,1998657538,1999628185,1998688543,1999628200,1998750693,1998699658,1999628184,1999628188,1999650328,1998657461,1998657491,1998657506,1998691016,1998657390,1998657465,1998657480,1998657540,1998657555,1999171046,1999077285,1999301981,1999302866,1999302881,1999478291,1998657391,1998657496,1998657511,1998657526,1998657541,1998688546,1999302856,1999302871,1999302886,1999628216,1998657546,1998657518,1998657478,1998657386,1998657476,1998671232,1998958056,1998962328,1998997130,1999027238,1999027237,1999028071,1999028074,1999028289,1998992068,1998648246,1998649389,1998652256,1998652746,1998654093,1998657404,1998657419,1998657392,1998657411,1998657408,1998657398,1998657417,1998657418,1998657420,1998657421,1998657424,1998657426,1998657425,1998657423,1998657443,1998657458,1998657438,1998657439,1998657433,1998657427,1998657432,1998657434,1998657488,1998657486,1998657460,1998657464,1998657479,1998657469,1998657472,1998657487,1998657489,1998657474,1998657468,1998657495,1998657510,1998657494,1998657503,1998657512,1998657498,1998657500,1998657501,1998657502,1998657492,1998657508,1998657509,1998657505,1998657499,1998657490,1998657514,1998657513,1998657515,1998657525,1998657524,1998657532,1998657527,1998657529,1998657528,1998657530,1998657519,1998657520,1998657533,1998657522,1998657523,1998657516,1998657531,1998657548,1998657542,1998657545,1998657543,1998657547,1998657550,1998657554,1998657551,1998657552,1998657553,1998660531,1998673078,1998678534,1998679321,1998680251,1998680255,1998680261,1998682374,1998683060,1998683284,1998683296,1998683293,1998685326,1998687698,1998687729,1998687730,1998687732,1998687738,1998687731,1998688549,1998688517,1998690222,1998690315,1998690992,1998690994,1998690995,1998690997,1998690993,1998690998,1998690999,1998691000,1998691001,1998691002,1998691009,1998691008,1998691013,1998691011,1998691012,1998691014,1998691015,1998691010,1998691036,1998691059,1998691060,1998691063,1998691061,1998691064,1998691066,1998691067,1998691069,1998691070,1998691068,1998691078,1998699660,1998699659,1998699656,1998699692,1998699654,1998699691,1998714466,1998742024,1998745842,1998750698,1998750699,1998753513,1998760895,1998802924,1998802923,1998802925,1998802926,1998802928,1998802918,1998802919,1998802934,1998802938,1998802920,1998802936,1998802922,1998683046,1998828076,1999171043,1999171044,1998919862,1998876529,1998930050,1998939839,1998949545,1998949547,1998949595,1998954992,1998954995,1998954997,1998955000,1998956672,1998956689,1998956683,1998956867,1998956870,1998956856,1998956876,1998956853,1998956895,1998956918,1998956886,1998956962,1998956920,1998956907,1998956893,1998956958,1998957076,1998957019,1998956972,1998957002,1998957050,1998957021,1998957025,1998957037,1998957067,1998956969,1998957029,1998957003,1998957018,1998957120,1998957115,1998957124,1998957106,1998957121,1998957201,1998957103,1998957119,1998957123,1998959463,1998959521,1998959523,1998962777,1998962705,1998962710,1998962724,1998962778,1998963984,1998963957,1998971693,1998975048,1998979965,1998991736,1998997105,1998997730,1998997732,1998998255,1998998256,1998998257,1999027231,1999027233,1999027232,1999028052,1999028190,1999028194,1999028083,1999028078,1999028247,1999028253,1999028312,1999029178,1999038394,1999038319,1999040957,1999040959,1999040949,1999044989,1999047744,1999050218,1999093019,1999114621,1999125695,1999135103,1999142688,1999149925,1999165005,1999165006,1999165004,1999165008,1999171036,1999171045,1999171034,1999171047,1999171035,1999174354,1999174355,1999176420,1999176418,1999176421,1999226995,1999226996,1999264469,1999264485,1999264477,1999264476,1999264491,1999283161,1999287488,1999287487,1999287489,1999294221,1999296089,1999296094,1999296091,1999296132,1999296135,1999301979,1999301982,1999301977,1999302860,1999302859,1999302858,1999302862,1999302865,1999302878,1999302874,1999302877,1999302869,1999302879,1999302867,1999302882,1999302884,1999302872,1999302876,1999302885,1999302887,1999372263,1999478250,1999478273,1999478267,1999478284,1999478286,1999478288,1999478274,1999478264,1999478272,1999478287,1999478292,1999478276,1999478278,1999478293}"
1997386037,"{1998774138,1998774131,1998774136}"
1997388130,{1998886984}
1997396014,{1999322618}
1997390755,"{1999685032,1998659029,1998832006,1999262270}"
1997390914,"{1998682417,1998782055,1998818726,1998899694,1999170148}"
1169883831,{1998720566}
1997395281,"{1999123884,1999124391,1999124371,1999124368}"
1997391610,{1999119732}
1833112935,"{1999057594,1999202522,1999202523,1999202527,1999202470}"
1997398658,"{1999617210,1999740089}"
1997399050,{1999656668}
1997392180,"{1999571052,1999571053,1999571055}"
1997396586,{1999325668}
1997391342,{1999586182}
1997388217,{1998759697}
1997398708,"{1999692912,1999684991}"
1997396529,"{1999671619,1999670049}"
1997395498,{1999169932}
1997389476,"{1998711746,1999044015,1999243931,1999044014,1999044062,1999048243,1998846154,1998711752,1998711729,1999042953,1998653288,1998655677,1998661267,1998664551,1998665333,1998706465,1998711712,1998711723,1998711727,1998711717,1998711719,1998711731,1998711765,1998711738,1998711742,1998711737,1998711756,1998711761,1998711750,1998711744,1998718176,1998750721,1998765621,1998654230,1998846435,1998846463,1998846437,1998846443,1998846448,1998846470,1998846468,1998846476,1998940463,1999044075,1999044073,1999044070,1998998365,1998998362,1998998361,1999021219,1999048217,1999048218,1999048219,1999057077,1999057076,1999064730,1999119833,1999174343,1999198118,1999215809,1999246004,1999286776,1999286792,1999304676}"
1768820415,"{1999709430,1999709467,1998955761,1998654510,1998654493,1998654496,1998654546,1998654550,1998654551,1998654741,1998751359,1998751362,1998751364,1998751366,1998902350,1998902349,1999042012,1999042011,1998955748,1998995233,1998995227,1999035288,1999035287,1999035289,1999035290,1999035291,1999035292,1999035293,1999035294,1999037575,1999149420,1999167875,1999187590,1999187589,1999187674,1999514956}"
1997388394,{1998991531}
1997393284,"{1998894277,1998894301,1998894290,1998894275,1998894299,1998894276,1998894300,1998894273,1998894297,1998873619,1998894289,1998894288,1998894294,1998894266,1998894267,1998894291,1998894268,1998894292,1998894269,1998894293,1998894279,1998894295,1998894274,1998894298,1998894278,1998894280,1998894286,1998894284,1998894285,1998894287,1998894312,1998894315,1998894314,1998894308,1998894302,1998894303,1998894311,1998894310,1998894304,1998894305,1998894307}"
1997395247,"{1999611229,1999671532,1999726085,1999681392,1999669778,1999709119,1999726025,1999712961,1999493293,1999494965,1999498375,1999504960,1999504944,1999516974,1999517035,1999550136,1999562885}"
1997398115,{1999737988}
1997391092,{1999179157}
1997396523,"{1999288439,1999288436,1999288437}"
1997391548,"{1999702230,1999728068,1998666023,1999060618,1998807172,1999110745,1999162181,1999205236,1999291414}"
1997399113,{1999668111}
1997387961,"{1999686054,1998701940,1998833623,1998993209,1998993204,1998993207}"
1997397861,{1999711224}
1438918986,{1999658288}
1997392663,{1998778549}
1830747639,"{1999173873,1999159405,1999159398,1999159410,1999159402,1999159407,1999159409,1999159414,1999159397,1999159400,1999159403,1999169256,1999169257,1999173870,1999173864,1999173866,1999173858,1999173869,1999173859,1999173882,1999173881,1999173879,1999173878,1999173874,1999178761}"
1997386833,"{1998821936,1999026609,1999050777,1998893254,1998584833,1998584831,1998584832,1998684754,1998684755,1998684745,1998684753,1998707688,1998707686,1998707687,1998773618,1998780498,1998780510,1998809519,1998809612,1998810055,1998684730,1998821869,1998821852,1998822015,1998832147,1998846258,1998865524,1998893256,1998893255,1998959132,1998967749,1998967766,1998988372,1998988371,1999016751,1999080142,1999138831,1999142610,1999142874,1999149373,1999153197,1999156755}"
1997389916,"{1999025193,1999050628,1998684058,1998684061,1998684067,1999023117,1999023118,1999357330}"
1997392823,"{1998827929,1999244269}"
1768736803,"{1998658453,1998662053,1998658539,1998793254,1998792979,1998859531,1998667548,1998658495,1998658448,1998658496,1998662120,1998662144,1998792968,1998662145,1998658443,1998658446,1998658461,1998658465,1998658490,1998658471,1998658477,1998658479,1998658482,1998658542,1998658498,1998658500,1998658530,1998658529,1998658535,1998662065,1998662114,1998662105,1998662108,1998662106,1998662111,1998662116,1998662113,1998662107,1998662129,1998662130,1998662133,1998662142,1998662117,1998662141,1998662143,1998662296,1998667552,1998668617,1998668621,1998723226,1998735538,1998792912,1998792917,1998792904,1998792942,1998792961,1998793263,1998793271,1998793284,1998803586,1998803585,1998803582,1998792894,1998859353,1998859345,1998859346,1998859347,1998859348,1998859349,1998859350,1998859354,1998859352,1998859343,1998859420,1998859458,1998859455,1998859456,1998859457,1998859534,1998859530,1998859460,1998859532,1998859533,1998862167,1998862160,1998862193,1998862171,1998862213,1998862211,1998862212,1999322588}"
1997396470,"{1999668983,1999668672,1999666745,1999666738,1999666831,1999302639,1999389472,1999391229,1999397507,1999530058,1999535568,1999591936,1999591934,1999591939,1999591938,1999591940,1999591943,1999591941}"
1997399595,{1999737396}
1997392492,"{1998761821,1998761823,1998761822,1998761824,1998764247,1998797931,1998853894}"
1997390595,{1999230574}
1997392997,"{1999166965,1999186309,1999045367,1999103058,1999166988,1999079649,1999091049,1999135353,1999096861,1999178291,1998904310,1998905034,1998921902,1999045359,1998927731,1998927736,1998928395,1998928404,1999092479,1999103191,1999121500,1999124696,1999131351,1999135248,1999135941,1999144782,1999164110,1999166486,1999166970,1999166987,1999166990,1999166973,1999166929,1999166968,1999166972,1999175074,1999178179,1999178282,1999178283,1999178337,1999203203,1999278839,1999291996,1999388834}"
1997392827,"{1999627456,1999190915}"
1997391267,"{1999682829,1999741732,1999742806}"
1997395802,{1999763878}
1997395942,"{1999723833,1999292836,1999385688,1999385761,1999424290,1999498024,1999529598}"
1286459374,"{1998820377,1998857818}"
1997395967,{1999288128}
1997397992,"{1999540859,1999567859}"
1997395390,{1999201888}
1997395449,"{1999300049,1999300065}"
1997388809,"{1999063558,1999065861}"
1997392951,"{1999237482,1999237477,1999237503}"
1997395542,"{1999229770,1999242759,1999305236}"
1997390330,"{1999135381,1999037310,1998671820,1999037316,1998671819,1998671824,1998748715,1998748730,1998748742,1999037309,1999037314,1999135324,1999135321,1999135319,1999135322,1999135318,1999135326,1999135410,1999135406,1999135383,1999135373,1999135370,1999135384,1999135409,1999135379,1999135411,1999135455,1999135413,1999135474,1999135454,1999135460,1999135461,1999135467,1999135468,1999135472,1999139545,1999144562,1999144460,1999144563,1999144564,1999169626,1999169606,1999169627}"
1997395627,"{1999207026,1999204002,1999204109,1999204113,1999207027,1999207023,1999207025,1999207024}"
1997395759,{1999196019}
1997392676,"{1998855544,1998926239}"
1997394037,{1999726043}
1528112415,{1999198704}
1883177230,"{1998944341,1998727484,1998851376,1998890982,1998928535,1998944346,1998944331,1998944329,1998944339,1998944344,1998944347,1998944358,1998944349,1998944350}"
1997393604,"{1998958275,1998964955,1998964958,1998964956,1998964994,1998967530,1998982564,1998982572}"
1997396075,{1999553224}
1997395611,"{1999169357,1999173417,1999169363,1999169354,1999169355}"
1997388109,"{1999122351,1999122381,1999082197,1999082198,1999082196,1999122344,1999712099,1999122350,1999122349,1999122379,1999082200,1998758737,1999082199,1998947398,1999122342,1999122347,1999122348,1999122378,1999122343,1998942356,1999082201,1999080240,1999122345,1999122346,1999122376,1999712193,1999727069,1999712205,1998663036,1999025853,1998664360,1998664748,1998671432,1998671425,1998723101,1998736169,1998736168,1998736171,1998736172,1998736175,1998736173,1998736181,1998741228,1998805509,1998805513,1998805505,1998805518,1998805516,1998849855,1998849863,1998849856,1998849860,1998849861,1998849862,1998849852,1998849854,1998849858,1998835756,1998835771,1998835768,1998835772,1998835761,1998835774,1998835762,1998835769,1998835766,1998835773,1999082215,1998841238,1998841239,1998841240,1998841241,1998870131,1998870127,1998872174,1998882428,1998882426,1998890368,1998890370,1998890371,1998942353,1998942352,1998942355,1998947401,1998947402,1998947399,1998947397,1998947403,1998947409,1998947411,1998970838,1998981465,1998981467,1998981477,1998981468,1998981510,1998981508,1998981540,1998981570,1998981571,1998981545,1998981572,1998981519,1998981534,1998981562,1998985100,1999023676,1999023701,1999023684,1999023796,1999023800,1999023790,1999023793,1999023787,1999023789,1999023799,1999023786,1999025855,1999025857,1999025859,1999025862,1999025858,1999025860,1999025861,1999063464,1999080215,1999080217,1999080221,1999080219,1999122382,1999122384,1999122385,1999122386,1999166871}"
1997396880,{1999467746}
1997394280,"{1999021086,1999254826}"
1997392532,{1998801755}
1981850170,"{1999697607,1999098939,1999098938,1999101955,1999268177}"
1354456127,{1998883674}
1997396868,"{1999709699,1999695676,1999321531}"
1997395031,"{1999164587,1999164674,1999164757,1999164715}"
1997394465,"{1999096513,1999129347,1999696978,1999712870,1999754749,1999392948,1999036200,1999036197,1999036198,1999049466,1999060749,1999060760,1999129339,1999129344,1999129352,1999129340}"
1997397520,{1999424885}
1997398725,{1999763486}
1997396767,{1999752127}
1997389134,"{1998665715,1999049825,1998954319,1998665720,1999265648,1998712809,1998852929,1999265564,1998664949,1998665726,1998665714,1998665722,1998665729,1998665718,1998665724,1998670663,1998712701,1998712776,1998712779,1998712781,1998712793,1998712783,1998713150,1998755226,1998759384,1998813600,1998813596,1998813597,1998852914,1998852916,1998852919,1998858964,1998858966,1998858956,1998858952,1998858973,1998858978,1998859010,1998859011,1998859013,1998858971,1998858996,1998858975,1998858976,1998859024,1998858982,1998859045,1998859036,1998859035,1998859041,1998922986,1998922985,1999049818,1999049819,1999049816,1998954316,1998954324,1998992500,1999122373,1999122375,1999122377,1999122380,1999216708,1999245144,1999245141,1999245142,1999245143,1999245140,1999264482,1999265562,1999265569,1999265573,1999265598,1999265641,1999265600,1999288263,1999289223}"
1997393307,"{1998869862,1998869879}"
1997390598,"{1998699388,1999052889,1999044412,1999044416}"
1997396366,{1999273458}
1997395938,"{1999697227,1999286088,1999712937,1999301193,1999249549,1999249555,1999255395,1999255403,1999255404,1999286089,1999286090,1999286092,1999286091,1999301253,1999301231,1999301255,1999301243,1999301220,1999304560,1999391335}"
1997395701,{1999273625}
1997396697,"{1999658403,1999688802}"
1997391895,{1998714654}
1979809214,{1999256329}
1997395919,{1999222206}
1997394809,{1999699154}
1955954528,"{1998675411,1998760577,1999753584,1999743346,1998644580,1998679692,1999193359,1999193240,1999193384,1999193241,1999193361,1998644578,1998644577,1998658822,1998658828,1998658829,1998658830,1998658834,1998669744,1998675410,1998675413,1998675418,1998678030,1998686973,1998663553,1999193363,1999193381,1999193382,1999195448,1999195449,1999216378}"
1997399064,{1999665532}
1997392925,"{1999223336,1999223338,1999223352,1999223353,1999223332,1999223343,1999223351,1999223346,1999223325,1999223330,1999223334,1999223345,1999223348,1999223349,1999223354,1999223335,1999223342}"
1997394428,"{1999703288,1999237704,1999751461,1999184158,1999184163,1999197225,1999701727,1999682960,1999733062,1999747750,1999692142,1999081885,1999095036,1999096118,1999096128,1999102468,1999111792,1999111796,1999111800,1999111810,1999111815,1999122441,1999122445,1999122449,1999129266,1999136334,1999136335,1999136337,1999136347,1999136348,1999136349,1999136351,1999139454,1999139489,1999139493,1999141207,1999143859,1999143863,1999143867,1999157207,1999157256,1999157261,1999160455,1999168334,1999169350,1999171970,1999171974,1999171976,1999171979,1999171983,1999171985,1999171987,1999171988,1999171990,1999171992,1999171994,1999171996,1999171998,1999171999,1999172000,1999174329,1999175296,1999175297,1999175298,1999175299,1999175371,1999182678,1999184041,1999184152,1999184439,1999184440,1999184441,1999184442,1999184446,1999184452,1999184506,1999184526,1999184528,1999186532,1999186557,1999187006,1999188075,1999188608,1999190685,1999191229,1999191230,1999192472,1999192556,1999192614,1999192618,1999192622,1999192624,1999197205,1999197209,1999197210,1999197211,1999197212,1999197214,1999197215,1999197217,1999197218,1999197219,1999197221,1999197222,1999197227,1999197250,1999200061,1999200066,1999201229,1999201268,1999211701,1999212224,1999212225,1999212229,1999212230,1999212232,1999212235,1999212239,1999212241,1999212242,1999212244,1999212254,1999212256,1999214941,1999215104,1999225093,1999238156,1999238157,1999255659,1999139468,1999192580,1999213636,1999271975,1999288147,1999291674,1999291682,1999291683,1999291686,1999291690,1999291697,1999291705,1999291894,1999291896,1999291899,1999291905,1999291962,1999291963,1999291966,1999291968,1999291971,1999291973,1999292058,1999292062,1999292067,1999292068,1999292081,1999292897,1999292927,1999292935,1999292937,1999292995,1999292997,1999293004,1999293006,1999301295,1999301302,1999301318,1999301513,1999305581,1999305776,1999305782,1999305785,1999305788,1999305829,1999305833,1999305845,1999348206,1999397193,1999401707,1999411348,1999451768,1999755061,1999605537,1999606758,1999606773,1999613347,1999614887,1999615975,1999620659,1999625307,1999657309,1999658254,1999670093,1999684774,1999687039,1999690264,1999692971,1999700069,1999700143,1999737555,1999747413,1999733985,1999734267,1999152691,1999175835,1999292901,1999372361,1999526702,1999549304,1999184904,1999192606,1999197041,1999171972,1999360556,1999442088,1999184413,1999291959,1999305860,1999080982,1999098242,1999111212,1999111821,1999112874,1999113906,1999122097,1999124745,1999135478,1999135497,1999148240,1999148590,1999150004,1999150402,1999151827,1999159842,1999159852,1999159854,1999159906,1999160644,1999160728,1999164103,1999164117,1999166256,1999168591,1999172003,1999171969,1999172005,1999172008,1999174364,1999175291,1999175293,1999175369,1999175667,1999175834,1999184052,1999184060,1999184143,1999184146,1999184402,1999184407,1999184504,1999184905,1999185042,1999186503,1999186507,1999188071,1999191198,1999191266,1999195205,1999196704,1999196814,1999197044,1999197199,1999197202,1999197204,1999199833,1999199926,1999200049,1999201206,1999203189,1999208886,1999209102,1999211683,1999212221,1999213129,1999215109,1999218632,1999240907,1999243541,1999244115,1999247812,1999256149,1999256793,1999257084,1999257085,1999258961,1999263349,1999263410,1999272396,1999279115,1999301682,1999305572,1999318485,1999370917,1999372296,1999386567,1999400547,1999402971,1999415418,1999423545,1999431802,1999455541,1999493295,1999516563,1999541046,1999545673,1999577231,1999584308,1999583511,1999583543,1999583545,1999599659}"
1997397479,"{1999406663,1999406657}"
1997394119,{1999098564}
1997396644,{1999599440}
1997399980,{1999755387}
1997393251,{1999040897}
1997399433,{1999740912}
1809891669,"{1998877330,1999224159}"
1997386495,"{1998841140,1998729797,1998769097,1998839142,1998841147,1998859375,1998999241}"
1997385534,{1998989830}
1997393715,"{1999663828,1999732604,1998922906,1998922868,1998922893,1999136706,1999162358,1999382534,1999386632}"
1997389325,"{1998925524,1999111994}"
1997391779,"{1999187895,1999157417,1998715395,1998715396,1999280698}"
1997397173,{1999375791}
1997392536,"{1998803670,1998947428,1999341931}"
1631162111,"{1999031485,1998960247,1998754593,1998647180,1998662464,1998754579,1998754581,1998754584,1998754582,1998754583,1998754589,1998754587,1998754590,1998754599,1998754600,1998754586,1998754591,1998789893,1998789890,1998789889,1998789892,1998805377,1998824901,1998829062,1998847046,1998924243,1998924244,1998924246,1998924245,1998956588,1999178526}"
1997388817,{1998793869}
1997394879,{1999099725}
1997395873,"{1999294363,1999294388,1999552641}"
1997398806,{1999689530}
1997392913,{1998819866}
1997397366,"{1999663122,1999679825,1999558279,1999417061,1999417048}"
1997396587,"{1999405589,1999405572}"
1997388668,"{1999671465,1999538995}"
1997398141,{1999602143}
1803610010,{1999212530}
1997390120,"{1999733248,1999020695,1999588769}"
1997391461,{1999332426}
1997398945,{1999755478}
1997388607,{1999128163}
1997392687,"{1998784904,1998786375,1998786377,1998786374}"
1997386831,{1998981995}
1997391650,"{1998974904,1998974899}"
1997393088,{1998922482}
1334507549,"{1998888474,1999068574,1999068577,1999210170,1999538785,1999210147,1999228447,1999068584,1999210161,1999228449,1998670543,1998670691,1998844457,1998845523,1998845520,1998845522,1998845526,1998845518,1998847090,1998847103,1998908105,1998949900,1998950386,1999068589,1999068581,1999068592,1999068638,1999120911,1999120918,1999123032,1999159219,1999186242,1999186238,1999192018,1999192035,1999192036,1999192037,1999193251,1999201045,1999201037,1999201032,1999201033,1999201034,1999201038,1999201026,1999201039,1999201041,1999201043,1999201031,1999201044,1999201048,1999201025,1999201028,1999201050,1999201053,1999201060,1999201052,1999201059,1999210154,1999210150,1999210151,1999210152,1999210149,1999210153,1999210148,1999210165,1999210157,1999210158,1999210162,1999210163,1999210167,1999210166,1999210171,1999210168,1999210169,1999210172,1999210159,1999210156,1999210155,1999228453,1999228468,1999228450,1999228458,1999228466,1999228451,1999228455,1999228456,1999228463,1999228459,1999228460,1999228461,1999228445,1999228446,1999228464,1999230839,1999230836,1999255873,1999258843,1999271782,1999302291}"
1997388330,"{1998806382,1998967123,1998967414,1998968197,1998968284,1999022674,1999535197}"
1997388151,"{1999102778,1999119998,1999665668,1998684454,1998684456,1998927658,1999119198,1999119997,1999249609,1999249608,1999120001,1998979020,1999037934}"
1997396720,"{1999406113,1999488042,1999488040,1999488052}"
1997397629,{1999602309}
1997391528,{1998986039}
1997391320,{1998906026}
1997399240,"{1999690392,1999690423,1999714652}"
1997398153,{1999692803}
1997397257,"{1999702807,1999457863}"
1997399267,{1999690444}
1997393358,{1999044000}
1997395796,"{1999292657,1999245894,1999245890,1999292658,1999230617,1999230996,1999245893,1999245889,1999245892}"
1997386423,{1998909150}
1997399824,{1999748613}
1997396179,"{1999256927,1999256928,1999256930,1999256932,1999517984}"
1997399025,"{1999710384,1999680344}"
1997392095,{1998701684}
1997395735,"{1999189274,1999189272,1999189279,1999189256,1999189233,1999189228,1999189234,1999189246,1999189291,1999189258,1999189277,1999189273,1999189276}"
1997395904,"{1999257949,1999727468,1999728063,1999728067,1999734681,1999597820,1999218812,1999218811,1999219010,1999219026,1999223629,1999223627,1999223628,1999225054,1999233262,1999280704,1999280708,1999282261}"
1866379931,{1999608518}
1936056365,"{1999405468,1999134341,1999247566,1999739310,1998656249,1998729994,1998841026,1998841027,1998948207,1999023871,1999114795,1999134347,1999134335,1999134384,1999134388,1999134370,1999134398,1999134397,1999134399,1999134403,1999134392,1999134400,1999561232}"
1997397781,"{1999728454,1999738385,1999541657}"
1997390951,{1999286139}
1997389255,"{1999426038,1999582929}"
1997397700,{1999615977}
1231115698,"{1999271675,1998962998,1998671616,1998671613,1998690428,1998691333,1998691334,1998691398,1998691399,1998700704,1998797709,1998821667,1999062778,1998856943,1999049766,1999049759,1998954218,1998954213,1999043692,1999017302,1999138561,1999194701,1999226816,1999289406,1999512221}"
1997388992,{1998664370}
1997388956,"{1999760604,1999760607,1999760609,1999760624,1999760625,1999760621,1999760616,1999760618,1999760631,1999760633,1999760634,1999202823,1999762252}"
1997399606,{1999727192}
1488770112,"{1998732589,1999226941,1999282893,1999048878,1999048884,1998872193,1998781879,1998872190,1998872191,1998872192,1999048885,1999048886,1999282895}"
1997391790,{1998663043}
1997397844,{1999574635}
1997387499,"{1998744367,1998744374,1998744406,1998744407,1998744376,1998744408,1998737313,1998744364,1998744372,1998744382,1998744403,1998744401,1998744417,1998744405,1998744404,1998773456,1998773483,1998773453,1998773477,1998788624,1998788771,1998788782,1998788790,1998788787,1998788795,1998788859,1998744411,1998788780,1998889311,1998889317,1998889305,1998889321,1998889307,1998889314,1998889315,1998889318,1998889308}"
1997391902,{1999065840}
