client_id,facebookbrands
1997398752,"{1999651320,1999754710,1999754722,1999754727,1999754725,1999754726}"
1997386309,"{1999618697,1999654405,1999654406,1999654401,1999654402,1999654404,1999654403,1999686733,1999320270,1999686735,1999698420,1999320299,1999320325,1999712690,1999320304}"
1997395016,"{1999112332,1999112329,1999112325}"
1997389571,"{1999420292,1999683111,1999683123,1999683136,1999683132,1999683128,1999683121,1999622449,1999400255}"
1997397385,"{1999409850,1999455526,1999455524,1999455533,1999455531}"
1997395452,"{1999199213,1999198057,1999198061,1999198060,1999153866,1999244634,1999198059,1999153889}"
1997396709,"{1999363594,1999363600,1999363549,1999404832,1999363590,1999363597,1999408238,1999425288,1999425291,1999394918,1999365881,1999363496,1999363502,1999363516,1999363523,1999363592,1999410305,1999408233,1999410308,1999408248,1999408249,1999408254,1999410312,1999408231,1999453814,1999453819,1999453804,1999453812,1999454088,1999453822,1999408255,1999408244,1999394932,1999404834,1999394930,1999394929,1999394921,1999394927,1999408241,1999408242,1999742811,1999743701}"
1997394022,"{1999470607,1999698616}"
1330973570,"{1998375001,1998329029,1998375892,1998917879,1998917885,1998917891,1998917896}"
1997392770,{1999154891}
1929754238,{1998490581}
1997392929,"{1998863937,1998855317,1998855320,1998855310}"
1997398016,"{1999565608,1999565612,1999565613,1999565609,1999565625,1999541225,1999542536,1999565606}"
1997398599,"{1999620408,1999620413,1999620416,1999620418,1999620427,1999620419,1999620421,1999620425,1999620426,1999620431,1999620405,1999620423,1999620435}"
1997395716,{1999183708}
1997393784,"{1999052064,1999052063}"
1997397370,"{1999394397,1999394379,1999394393,1999394399,1999394403,1999394404,1999394410,1999394414,1999394420,1999394424,1999394426,1999393290,1999394373,1999394370,1999394376}"
1997394233,{1998992921}
1997393235,"{1999688114,1999688118,1999688120,1999688121,1999688133,1999688135,1999688137,1999688146,1998962194,1998962197,1998962206,1998962213,1998962243}"
1997396701,"{1999303403,1999303407,1999303419,1999303509}"
1997389157,"{1998421014,1998421015,1998421016,1998598230}"
1997396916,"{1999574204,1999572617}"
1997393692,{1998949497}
1997396824,{1999313003}
1997388593,"{1998788172,1998788167,1998458981,1998458980}"
1997398597,"{1999682457,1999748627}"
1997393046,"{1998866692,1998872249}"
1997396748,{1999307232}
1997397514,"{1999505670,1999505669,1999441818,1999505672,1999505667,1999505666}"
1931397129,"{1999278541,1999393136,1999393137,1999393138,1999203442,1999203432,1999203428,1999203434,1999203439,1999203448,1999203441,1999203443,1999203451,1999203444,1998334122,1998512075,1998470124,1998466928,1998179265,1998405162,1998421624,1998422501,1999024308,1998380221,1998186101,1998334136,1998179257,1998179273,1998336095,1998334109,1998428556,1998336940,1998196602,1998186078,1998405001,1998466943,1998404960,1998196625,1998337372,1998334111,1998404963,1998474995,1998179261,1998339868,1998186077,1998777132,1998404955,1998179268,1998334115,1998334142,1998186098,1998466972,1998186097,1998404962,1998179255,1998179259,1998186092,1998186073,1998339865,1998186082,1998404957,1998466890,1998336102,1998186079,1998186072,1998466904,1998334135,1998186093,1998186096,1998196594,1998334113,1998186090,1998334132,1998405010,1998186083,1998403901,1998405041,1998186075,1998196599,1998466949,1998422953,1998466964,1998466941,1998336943,1998190901,1998196628,1998466933,1998336101,1998336932,1998186100,1998474990,1998708220,1998336937,1998179270,1998186091,1998186099,1998190899,1998512086,1998404988,1998186074,1998339854,1998336094,1998422813,1998921994,1998359650,1998921997,1998334140,1998512108,1998334130,1999224303,1999224315,1998178491,1998179234,1998179245,1999278212,1999278227,1999278306,1999278313,1999278319,1999278221,1998179253,1999751994,1998179230,1998179226,1998179249,1998179247,1998179238,1998179241,1998179243,1999550020,1999550016,1999550014,1999550024,1999550017,1999550030,1999550018,1999550019,1999550021,1999550022,1999550023,1999550026,1999550027,1999550028,1999550507,1953001176,1993101897,1993480421,1998184727,1998336097,1998336098,1998428004,1998472861,1998836251,1999057050,1999118279}"
1997398227,"{1999636190,1999636191,1999632166,1999632174,1999632178}"
1996857491,"{1999699242,1999699252,1999699254,1999699265,1999699273,1999699258,1999699278,1999699272,1999699263,1999519125,1999462784,1999700461}"
1997393138,"{1999176519,1998985846,1999080405,1998985847,1998985843,1998985845,1998985833,1999098105,1999308519,1998985841,1998985840,1998984514,1998985828,1998985835,1998985838,1998985826,1998985827,1998985825,1998985837,1998985839,1999085282,1999085268,1999085274}"
1997392882,"{1999026049,1999026051,1999238255,1999026047,1999650019,1999650020,1999026050,1999026052}"
1997394876,"{1999092143,1999092148,1999091943,1999092095}"
1997390175,"{1998941150,1998945144}"
1997398048,"{1999556490,1999710876}"
1997396167,{1999245846}
1997399489,"{1999712534,1999712531}"
1997396577,"{1999291014,1999673698,1999291000,1999292455,1999291015}"
1997398523,{1999685237}
1997390075,"{1999343227,1999343222}"
1997392987,"{1999593899,1999593897,1998871100,1998880600}"
1997399909,"{1999759122,1999754847}"
1997398099,{1999600944}
1997386947,"{1998627386,1999187232,1999204024,1998627383,1998627385,1998554523,1998718795}"
1944049873,"{1998565881,1998529946,1998778444,1998427229,1998565901,1998283978,1998185219,1944103016,1944102930,1949417005,1998283980,1944102752,1998185170,1998185166,1998427226}"
1997397621,{1999461146}
1997392855,{1998807096}
1997398507,{1999637106}
1997399452,{1999711396}
1997396536,{1999288506}
1997398300,"{1999579709,1999593234,1999761635,1999761628,1999761638,1999761670,1999759426,1999759434}"
1997388039,{1998537676}
1997386113,"{1999552280,1999261830,1999745337,1999660041,1999261833,1999261836,1999261840,1999261846,1999261850,1999261851,1999261853,1999261858,1999261859,1999261860,1999261861,1999261866,1999261867,1999261871,1999261876,1999261881,1999261882,1999261956,1999261969,1999261966,1999261977,1999261895,1999261904,1999261909,1999261914,1999261915,1999261942,1999261932,1999261934,1999261935,1999261948,1999261954,1999261955,1999261957,1999261960,1999261971,1999261978,1999261868,1999261982,1999050730,1999261983,1999261984,1999261985,1999261902,1999261597,1999261835,1999261884,1999261864,1998339339,1999261905,1999261616,1999676090,1998622778,1999261601,1999261619,1999261580,1998331434,1999261663,1999261777,1999261781,1999261787,1999261795,1999261803,1999261805,1999261808,1998492130,1999261625,1998325324,1999442129,1999442132,1999442157,1999442160,1999442162,1999442297,1999442387,1999442402,1999442411,1999442078,1999442101,1999442103,1999442104,1999442107,1999442113,1999442151,1999442389,1999442394,1999442408,1999442414,1999442152,1999261627,1999442298,1999442384,1999442392,1999442400,1999442405,1999442409,1999529703,1999529719,1999529715,1999529711,1999529722,1999529730,1999529724,1999529732,1998953438,1999609201,1999540364,1999540365,1999540367,1999540366,1999648133,1999540369,1999571057,1999709655,1999709657,1999709660,1999709663,1999643647,1998366795,1999643650,1999442119,1999261913,1999643653,1998331402,1999442136,1999261879,1999261611,1999261607,1999261885,1999382592,1999442156,1999542280,1999643520,1999643521,1999643527,1999261620,1999697629,1999261622,1999261583,1999552270,1999552274,1998195871,1998325325,1998331404,1998331431,1999050723}"
1997395842,"{1999242781,1999555602,1999734228}"
1997392826,"{1998803766,1998803774}"
1997394757,"{1999065307,1999065309,1999065308,1999065312}"
1966455356,"{1999366653,1999366654,1999683386,1966746021,1998165126}"
1997393667,{1999588834}
1997394875,"{1999704153,1999084442,1999084431,1999084434,1999373345,1999387661,1999210875,1999622229,1999622226,1999617838,1999084435,1999622225,1999084439}"
1997397400,"{1999400646,1999400652,1999400666}"
1997395782,{1999195297}
1997390465,"{1998519759,1999063851,1999063872,1998519753,1998521531,1998519760,1998519748,1998519751}"
1997397538,"{1999410051,1999410048,1999411108,1999411113}"
1997392402,"{1999203028,1999315027,1999556234,1999311654,1999311655,1999311657,1999311659,1999311658,1999311993,1999683715,1999221601,1999221633,1999190937,1998972327,1999215495,1999215498,1999094962,1998971133,1998971137,1998971140,1998971144,1998971120,1998932273,1998971090,1998899988,1999094970,1999094972,1999094981,1999098956,1999310380,1999310377,1999308184,1999316199,1999316202,1999302929,1999302931,1999302940,1999302947,1999302933,1999302936,1999309276,1999310394,1999310450,1999093687,1999613604,1999703675,1999703679,1999093689,1999093676,1999732622,1999732663,1999077619,1999082615,1999065796,1999065798,1999710812,1999093683,1999065788,1999093681,1999065803,1999094966,1999093679,1998894407,1998932251,1999093210}"
1722369562,"{1998209214,1946900308,1998298895,1998427644,1998169372,1998425203,1937708361,1952362520,1987895601,1998360957,1977775650,1811001882,1998370702,1998370699,1998195629,1998185962,1998164521,1998360956,1998451049,1765706838,1765706377,1998307728,1998971963,1999042343}"
1997398733,"{1999754911,1999754915}"
1997395634,"{1999184492,1999184497,1999184494,1999184498}"
1997398891,{1999633101}
1997398288,"{1999669707,1999673116}"
1997398443,"{1999608977,1999610010,1999609942,1999609948,1999610007,1999756251,1999609937,1999609950,1999755048,1999755049,1999755012,1999755075,1999755082,1999755093,1999669106}"
1997388029,{1998335072}
1997397931,{1999529914}
1997391098,"{1999174967,1999174995,1998674866,1999683921,1999080700,1999080702,1998723018,1998724361,1999682716,1999685137,1998579983,1999080701}"
1997395640,"{1999308754,1999750124,1999757019,1999750127,1999750128,1999757020,1999264154,1999267767,1999308763,1999308749,1999308382,1999267783,1999267777,1999750126,1999750125,1999308759}"
1997397421,"{1999468236,1999468240,1999468242,1999468244,1999468245,1999468249,1999468251,1999468253,1999468269,1999468262,1999468273,1999468228,1999468259}"
1997399354,"{1999695925,1999696081}"
834939648,{1241695915}
1997397745,{1999724334}
1997394372,"{1999137182,1999063982,1999063983,1999137156,1999137165,1999137177,1999137187,1999137192,1999137204,1999137208,1999345475,1999137151,1999063973,1999063976,1999063980,1999063977,1999063978}"
1997392083,"{1999195473,1999195476,1999140966,1999195477,1999195478,1999140963,1999195479,1999195481,1999195482,1999195483,1999195484,1999195485,1999195486,1999195487,1999195490,1999195488,1999127884,1999193475,1999193501,1999193471,1999193486,1999128328,1999193390,1999193454,1999193464,1999193482,1999193509,1999193517,1999193579,1999193901,1999193487,1999193511,1999193528,1999193460,1999193495,1999193524,1999193531,1999193504,1999193545,1999193562,1999193906,1999193584,1999193588,1999193599,1999193593,1999194107,1999193911,1999193923,1999193902,1999193908,1999193913,1999193904,1999193931,1999193933,1999193934,1999194047,1999194055,1999194106,1999194108,1999194111,1999194112,1999194109,1999194113,1999194125,1999194115,1999194116,1999194117,1999194121,1999201262,1999375143,1999127886,1999375144,1999375147,1999306475,1999306476,1999127879,1998764520,1998764528,1999306477,1999102672,1999306478,1999306481,1999306483,1999306485,1999127887,1999127889,1999127890,1999127892,1999127893,1999127894,1999127895,1999127896,1999127897,1999127898,1999127899,1999127900,1999127901,1999127902,1999127903,1999127904,1999127906,1999127908,1999127909,1999127910,1999127912,1999127913,1999127914,1999127916,1999127919,1999127920,1999127922,1999127924,1999127926,1999127928,1999127930,1999127932,1999127933,1999127934,1999127935,1999127936,1999127937,1999127938,1999127939,1999127940,1999127942,1999127943,1999127944,1999127945,1999127947,1999127948,1999127950,1999127951,1999127952,1999127954,1999127955,1999127956,1999127957,1999127958,1999127959,1999127960,1999127961,1999127963,1999127964,1999127966,1999127967,1999127970,1999127971,1999127972,1999127973,1999127975,1999127977,1999127978,1999127979,1999127980,1999127982,1999127983,1999127985,1999127987,1999127988,1999127989,1999127991,1999127993,1999127994,1999128013,1999128014,1999128015,1999128016,1999128018,1999128019,1999128020,1999128021,1999128022,1999128024,1999128025,1999128027,1999128029,1999128030,1999128032,1999128033,1999128035,1999128036,1999128038,1999128039,1999128045,1999128046,1999128047,1999128048,1999128053,1999128054,1999128060,1999128061,1999128062,1999128068,1999128069,1999128070,1999128071,1999128072,1999128074,1999128075,1999128076,1999128081,1999128082,1999128083,1999128084,1999128085,1999128086,1999128093,1999128094,1999128095,1999128096,1999128097,1999128098,1999128099,1999128100,1999128101,1999128102,1999128103,1999128104,1999128105,1999128106,1999128107,1999128109,1999128113,1999128116,1999128117,1999128119,1999128120,1999128121,1999128125,1999128127,1999128132,1999128134,1999128135,1999128136,1999128138,1999128140,1999128141,1999128142,1999128144,1999128145,1999128147,1999128149,1999128150,1999128151,1999128152,1999128153,1999128154,1999128155,1999128156,1999128157,1999128158,1999128159,1999128160,1999128161,1999128162,1999128164,1999128165,1999128166,1999128169,1999128170,1999128172,1999128175,1999128176,1999128178,1999128180,1999128183,1999128185,1999128188,1999128190,1999128191,1999128192,1999128193,1999128195,1999128196,1999128197,1999128198,1999128199,1999128200,1999128201,1999128203,1999128204,1999128205,1999128209,1999128210,1999128211,1999128212,1999128213,1999128215,1999128216,1999128217,1999128218,1999128219,1999128223,1999128224,1999128226,1999128227,1999128228,1999128229,1999128232,1999128233,1999128234,1999128235,1999128236,1999128237,1999128238,1999128239,1999128240,1999128241,1999128242,1999128243,1999128246,1999128248,1999128249,1999128250,1999128251,1999128252,1999128254,1999128255,1999128256,1999128257,1999128260,1999128263,1999128265,1999128267,1999128268,1999128272,1999128274,1999128275,1999128276,1999128277,1999128279,1999128280,1999128283,1999128284,1999128287,1999128289,1999128292,1999128293,1999128297,1999128299,1999128300,1999128302,1999128303,1999128305,1999128306,1999128307,1999128309,1999128310,1999128311,1999128312,1999128313,1999128314,1999128315,1999128316,1999128317,1999128318,1999128319,1999128320,1999128321,1999128322,1999128323,1999128324,1999128325,1999128326,1999128327,1999128329,1999128330,1999128331,1999128332,1999128334,1999128335,1999128337,1999128338,1999128347,1999128348,1999128351,1999128352,1999128357,1999128358,1999128360,1999128361,1999128366,1999128368,1999128371,1999128372,1999128373,1999128375,1999128376,1999128377,1999128380,1999128381,1999128382,1999128384,1999128390,1999128391,1999128393,1999128394,1999128395,1999128396,1999128398,1999128399,1999128400,1999128402,1999128404,1999128405,1999128407,1999128408,1999128410,1999128411,1999128412,1999128413,1999128415,1999128416,1999128419,1999128421,1999128423,1999128425,1999128428,1999128429,1999128431,1999128435,1999128437,1999128438,1999128439,1999128442,1999128444,1999128446,1999128449,1999128451,1999128452,1999128453,1999128456,1999128457,1999128458,1999128459,1999128460,1999128461,1999128462,1999128463,1999128464,1999128465,1999128466,1999128468,1999128469,1999128470,1999128471,1999128472,1999128473,1999128474,1999128475,1999128477,1999128479,1999128480,1999128481,1999128482,1999128483,1999128484,1999128486,1999128500,1999128501,1999128503,1999128504,1999128505,1999128506,1999128508,1999128511,1999128512,1999128513,1999128517,1999128520,1999128521,1999128524,1999128526,1999128527,1999128529,1999128530,1999128532,1999128533,1999128534,1999128535,1999128537,1999128539,1999128540,1999128541,1999128542,1999128543,1999128544,1999128546,1999128547,1999128548,1999128550,1999128552,1999128553,1999128554,1999128555,1999128556,1999128557,1999128558,1999128560,1999128561,1999128562,1999128563,1999128564,1999128565,1999128567,1999128568,1999128569,1999128570,1999128577,1999128578,1999128579,1999128580,1999128581,1999128582,1999128583,1999128584,1999128585,1999128586,1999128587,1999128588,1999128589,1999128590,1999128591,1999128592,1999128593,1999128595,1999128597,1999128598,1999128599,1999128600,1999128601,1999128602,1999128603,1999128604,1999128605,1999128606,1999128607,1999128608,1999128609,1999128611,1999128612,1999128614,1999128617,1999128618,1999128619,1999128621,1999128623,1999128625,1999128627,1999128630,1999128632,1999128633,1999128635,1999128638,1999128643,1999128644,1999128647,1999128651,1999128653,1999128654,1999128657,1999128658,1999128660,1999128663,1999128664,1999128666,1999128668,1999128669,1999128672,1999128674,1999128676,1999128679,1999128680,1999128682,1999128683,1999128684,1999128685,1999128686,1999128687,1999128688,1999128690,1999128691,1999128693,1999128695,1999128696,1999128710,1999128711,1999128712,1999128714,1999128715,1999128716,1999128718,1999128719,1999128720,1999128721,1999128722,1999128723,1999128724,1999128725,1999128727,1999128728,1999128729,1999128730,1999128731,1999128732,1999128733,1999128735,1999128737,1999128738,1999128744,1999128746,1999128747,1999128748,1999128924,1999128926,1999128927,1999128928,1999128929,1999128930,1999128931,1999128933,1999128934,1999128935,1999128936,1999128937,1999128952,1999128955,1999128956,1999128957,1999128958,1999128959,1999128961,1999128962,1999128964,1999128966,1999128967,1999128968,1999128969,1999128971,1999128973,1999128974,1999128975,1999128976,1999128977,1999128978,1999128980,1999128981,1999128982,1999128983,1999128984,1999128985,1999128986,1999128987,1999128988,1999128989,1999128991,1999128992,1999128993,1999128994,1999128995,1999128996,1999128997,1999128998,1999128999,1999129001,1999129002,1999129003,1999129004,1999129005,1999129007,1999129008,1999129009,1999129010,1999129011,1999129012,1999129013,1999129014,1999129015,1999129016,1999129017,1999129018,1999129019,1999129020,1999129021,1999129038,1999129039,1999129042,1999129043,1999129045,1999129046,1999129047,1999129048,1999129049,1999129050,1999129051,1999129052,1999129053,1999129054,1999129055,1999129056,1999129057,1999129058,1999129059,1999129060,1999129061,1999129062,1999129063,1999129064,1999129065,1999129066,1999129067,1999129068,1999129069,1999129070,1999129071,1999129072,1999129073,1999129074,1999129075,1999129076,1999129077,1999129078,1999129079,1999129080,1999129081,1999129082,1999129083,1999129084,1999129085,1999129088,1999129089,1999129090,1999129091,1999129092,1999129094,1999129095,1999129096,1999129098,1999129099,1999129100,1999129102,1999129104,1999129105,1999129106,1999129107,1999129108,1999129109,1999129114,1999129115,1999129117,1999129118,1999129119,1999129120,1999129121,1999129122,1999129123,1999129124,1999129127,1999129128,1999129129,1999129130,1999129131,1999129132,1999129133,1999129134,1999129135,1999129136,1999129137,1999129138,1999129139,1999129140,1999129141,1999129142,1999129143,1999129144,1999129145,1999129146,1999129147,1999129148,1999129149,1999129150,1999129151,1999129152,1999129153,1999129154,1999129155,1999129156,1999129157,1999129158,1999129159,1999129160,1999128954,1999375148,1999375149,1999263339,1999263347,1999263350,1999375150,1999375151,1999318648,1999318659,1999318668,1999127885,1999318644,1999318645,1999318646,1999318647,1999318650,1999318651,1999318654,1999318663,1999318664,1999318665,1999318667,1999318669,1999318673,1999318674,1999318675,1999318676,1999318677,1999318679,1999318681,1999318683,1999318684,1999318685,1999318687,1999318688,1999318689,1999319027,1999319030,1999319031,1999319032,1999319037,1999319039,1999319043,1999319046,1999319047,1999319048,1999319052,1999319148,1999319150,1999319151,1999319154,1999319161,1999319162,1999319255,1999319262,1999319271,1999319278,1999319280,1999319283,1999319285,1999319286,1999327473,1999316953,1999318662,1999318661,1999318670,1999318672,1999318686,1999319041,1999319258,1999319277,1999319289,1999319293,1999316959,1999316987,1999316988,1999316990,1999316991,1999316992,1999316993,1999317000,1999317003,1999317004,1999317007,1999317010,1999317011,1999318671,1999319290,1999319294,1999319300,1999319302,1999316995,1999317008,1999319298,1999375152,1999317009,1999375153,1999375154,1999375156,1999375157,1999375158,1999375159,1999375161,1999375165,1999375164,1999375166,1999375167,1999375168,1999127880,1999370742,1999375169,1999375172,1999375552,1999375554,1999375170,1999375553,1999375171,1999128261,1999406323,1999406324,1999406327,1999406328,1999406329,1999406330,1999406332,1999406325,1999454149,1999454022,1999454142,1999454163,1999454177,1999454125,1999454126,1999454049,1999454051,1999454056,1999454058,1999454062,1999454063,1999454071,1999454078,1999454127,1999454080,1999454082,1999454187,1999454202,1999454130,1999454141,1999454066,1999454072,1999454083,1999454140,1999454075,1999601476,1998743441,1999079281,1999100503,1999127882,1999127881,1998742526,1998742472,1998742473,1998742525,1998742528,1998986911}"
1997386271,"{1999151634,1999151662,1999151656,1999151664,1999151680,1999151658,1999151665,1999151666,1999151660,1999180053,1999180060,1999180064,1999180061,1999180063,1999180066,1999180067,1999180070,1999180072,1999175709,1999422485,1999211729,1998521930,1999019446,1999094075,1998521928,1998521934,1998640802,1999094077,1999094088,1999094090,1998521927,1999094087,1999305840,1999101437,1999151637,1999151641,1999151642,1999151647,1999151649,1999151650,1999151651,1999151652,1999151654,1999151655,1999151657,1999151667,1999151668,1999151670,1999151671,1999151672,1999151675,1999151677,1999151679,1999151681,1999151694,1999751870,1999323055,1999094091,1999390113,1999390097,1999390108,1999390138,1999450032,1998521923,1998521924,1998521921,1998521925,1998521869,1998208385,1998521937,1998541260,1999048659,1999055263,1999086295,1999122099}"
1914218479,{1960104079}
1997388826,"{1999113543,1999177455,1999177457,1999177456,1999177454}"
1997392868,"{1999639454,1999673231,1999673235,1999673239,1999673242,1999029259,1999361471,1998813849,1999078948,1999118845,1998813835,1998823684,1999372066,1999372085,1999707529,1999638275,1999638285,1999638277,1999638278,1999638282,1999692335,1999652175,1998813853}"
1997393565,{1998902913}
1997391116,{1999730499}
1997392489,{1998763612}
1997395988,"{1999670076,1999729372,1999729375,1999729377,1999690971,1999690972,1999652459,1999642149,1999690973,1999690974,1999690976,1999690978,1999690979,1999690980,1999281892,1999499629,1999499647,1999690981,1999349323,1999287691,1999618733,1999556835,1999690984,1999625212,1999690985,1999460897,1999690986,1999691002,1999690987,1999577118,1999577119,1999577120,1999690988,1999303878,1999690990,1999299743,1999690991,1999527967,1999690992,1999690995,1999527968,1999667478,1999690998,1999690999,1999680231,1999691000,1999691001,1999691003,1999730350,1999730351,1999691005,1999287770,1999286043,1999691006,1999424950,1999443572,1999691007,1999691008,1999691011,1999691019,1999691009,1999424436,1999674343,1999691012,1999499610,1999691013,1999706947,1999691014,1999715447,1999691015,1999691038,1999691016,1999373765,1999691018,1999424804,1999691020,1999691021,1999424810,1999691023,1999241046,1999241053,1999287062,1999691025,1999691027,1999691028,1999691029,1999691031,1999691039,1999289158,1999241288,1999691032,1999645674,1999425005,1999691033,1999691034,1999691035,1999691040,1999272596,1999691041,1999691042,1999691044,1999292427,1999691045,1999282650,1999691047,1999691048,1999306600,1999691050,1999691051,1999349797,1999738115,1999691052,1999294661,1999691053,1999691055,1999691056,1999691057,1999321302,1999691059,1999321298,1999691060,1999691061,1999691062,1999321300,1999290832,1999691063,1999691064,1999691065,1999691066,1999691067,1999330431,1999691069,1999691070,1999382898,1999691071,1999691072,1999691074,1999691075,1999691082,1999691080,1999645788,1999691084,1999691086,1999645789,1999691087,1999645790,1999691089,1999425440,1999691090,1999691091,1999374532,1999374534,1999691093,1999374535,1999645791,1999691094,1999441589,1999691095,1999691107,1999691098,1999377132,1999645793,1999691099,1999691116,1999645795,1999691100,1999691101,1999391268,1999391334,1999391280,1999391346,1999691103,1999691114,1999391282,1999424820,1999424825,1999691105,1999490293,1999691106,1999691112,1999691108,1999691119,1999411727,1999463546,1999463555,1999691109,1999438162,1999691110,1999438164,1999691111,1999740048,1999413801,1999415179,1999691113,1999740053,1999740051,1999691115,1999691117,1999491162,1999424953,1999691120,1999446306,1999388150,1999691121,1999691122,1999691136,1999691123,1999691130,1999691124,1999503110,1999691125,1999691141,1999691127,1999691128,1999691148,1999495603,1999496553,1999691129,1999504877,1999691132,1999691134,1999518912,1999691137,1999691138,1999499631,1999499635,1999499578,1999499581,1999691139,1999691140,1999691143,1999691144,1999691145,1999691147,1999691146,1999691154,1999748963,1999287638,1999290834,1999424943,1999691149,1999691151,1999691150,1999691152,1999424979,1999542370,1999542373,1999542399,1999542761,1999691153,1999691168,1999542400,1999691155,1999691167,1999691169,1999691178,1999691218,1999691170,1999499651,1999691171,1999691173,1999691208,1999691214,1999691222,1999424997,1999691175,1999596939,1999691186,1999691187,1999691190,1999691192,1999598205,1999598429,1999598475,1999598480,1999691194,1999598430,1999424983,1999424998,1999424976,1999645682,1999559774,1999691197,1999691200,1999691205,1999648663,1999648673,1999691210,1999606753,1999606764,1999606774,1999606781,1999606784,1999606794,1999606820,1999606742,1999691212,1999606745,1999606765,1999606785,1999606795,1999638184,1999691227,1999606786,1999606788,1999691231,1999650399,1999424987,1999606789,1999617229,1999560747,1999424991,1999638913,1999499595,1999411701,1999424961,1999424993,1999424995,1999424982,1999311294,1999331803,1999499905,1999424935,1999424816,1999424818,1999490292,1999499568,1999258287,1999350024,1999362593,1999287819,1999287803,1999393163,1999311302,1999321301,1999259269,1999499607,1999499641,1999712461,1999712199,1999388152,1999424801,1999361461,1999668298,1999258443,1999424959,1999424957}"
1997390058,"{1998877030,1998882137}"
1997399659,"{1999732905,1999732914,1999732916,1999732922,1999732911}"
1997393096,"{1999667839,1999110704,1999110703,1999043000,1999730967,1999730955,1999603748,1999599151,1999079703,1999110701,1999701339}"
1997389123,"{1998547112,1998568938}"
1997397895,"{1999612126,1999612130,1999612131}"
1771471818,"{1998663883,1998888735,1999044603,1998888711,1998888724,1998899334,1998887916,1998899336,1998837187,1998888732,1998899333,1998887911,1999044604,1999044602,1999044606,1998887913,1998899331,1998837192,1998899338,1998888721,1998887914,1999044605,1998663886,1998887915,1998663891,1959890427,1959889785,1999713929,1959889477,1937935739,1959920505,1862037311,1998837189,1998899335,1999044601}"
1997396758,"{1999321760,1999321765,1999321767,1999321780,1999321827,1999321847,1999321874,1999321893,1999321744,1999321759,1999321773,1999321779,1999321784,1999321807,1999321811,1999321812,1999321826,1999321829,1999321831,1999321841,1999321845,1999321864,1999321866,1999321873,1999321898,1999321914,1999321916,1999321917,1999321925,1999321931,1999321937,1999321947,1999321761,1999321813,1999321940,1999321798,1999321836,1999321892,1999321933,1999321771,1999321810,1999321848,1999321900,1999321938,1999321948,1999321903,1999321923,1999321943,1999321944,1999321766,1999321852,1999321768,1999321775,1999321801,1999321805,1999321886,1999321946,1999321769,1999321896,1999321906,1999321910,1999321772,1999321785,1999321815,1999321835,1999321890,1999321774,1999321850,1999321928,1999321936,1999321776,1999321817,1999321777,1999321828,1999321778,1999321806,1999321825,1999321913,1999321930,1999321934,1999321781,1999321894,1999321904,1999321935,1999321782,1999321822,1999321868,1999321907,1999321783,1999321844,1999321897,1999321862,1999321871,1999321942,1999321800,1999321820,1999321859,1999321887,1999321950,1999321793,1999321809,1999321842,1999321872,1999321909,1999321921,1999321794,1999321885,1999321795,1999321951,1999321796,1999321869,1999321908,1999321799,1999321803,1999321865,1999321882,1999321884,1999321802,1999321849,1999321939,1999321941,1999321804,1999321808,1999321839,1999321853,1999321861,1999321876,1999321953,1999321819,1999321881,1999321883,1999321922,1999321823,1999321878,1999321899,1999321902,1999321830,1999321875,1999321901,1999321926,1999321945,1999321832,1999321833,1999321851,1999321912,1999321840,1999321879,1999321955,1999321956,1999321846,1999321877,1999321895,1999321915,1999321927,1999321855,1999321863,1999321932,1999321857,1999321867,1999321858,1999321911,1999321949,1999321860,1999321918,1999321952,1999321954,1999321905,1999321763,1999321764}"
1997394537,{1999103156}
1953250283,"{1953253966,1964147249}"
1997395753,"{1999190542,1999703044}"
1997389076,{1998411624}
1997396273,{1999263368}
1983632908,{1998748719}
1997397097,"{1999624720,1999707409,1999670448,1999401549,1999493206,1999385641,1999361174,1999386019,1999386017,1999694959,1999694962,1999694969,1999694973,1999694977,1999694981,1999364479,1999368847,1999368850,1999732970,1999549812,1999493256,1999549806,1999549809}"
1997397368,{1999392157}
